YOLANDA BE COOL,36,1,WE NO SPEAK AMERICANO,2,2012
EXAMPLE,37,5,MIDNIGHT RUN,2,2012
NERO,38,1,PROMISES,2,2012
MARTIN SOLVEIG,39,2,HELLO,2,2012
DJ FRESH,40,6,GOLD DUST,2,2012
DJ FRESH,1,1,HOT RIGHT NOW,3,2012
DAVID GUETTA,2,1,TITANIUM,3,2012
DAVID GUETTA,3,2,TURN ME ON,3,2012
LMFAO,4,2,SEXY AND I KNOW IT,3,2012
RIHANNA,5,1,WE FOUND LOVE,3,2012
EMELI SANDE,6,1,HEAVEN,3,2012
AVICII,7,1,LEVELS,3,2012
NADIA ALI,8,7,RAPTURE,3,2012
LMFAO,9,1,PARTY ROCK ANTHEM,3,2012
REDLIGHT,10,4,GET OUT MY HEAD,3,2012
DAVID GUETTA,11,2,WITHOUT YOU,3,2012
WHITNEY HOUSTON,12,4,I WANNA DANCE WITH SOMEBODY,3,2012
SKRILLEX,13,6,BREAKN' A SWEAT,3,2012
DJ FRESH,14,1,LOUDER,3,2012
SWEDISH HOUSE MAFIA,15,2,ANTIDOTE,3,2012
NERO,16,6,CRUSH ON YOU,3,2012
CHASE,17,6,TIME,3,2012
SKRILLEX,18,18,BANGARANG,3,2012
EXAMPLE,19,1,CHANGED THE WAY YOU KISS ME,3,2012
BENNY BENASSI,20,6,CINEMA,3,2012
CALVIN HARRIS,21,1,FEEL SO CLOSE,3,2012
WYNTER GORDON,22,6,DIRTY TALK,3,2012
CHASE,23,1,BLIND FAITH,3,2012
CHRIS BROWN,24,2,BEAUTIFUL PEOPLE,3,2012
DAVID GUETTA,25,2,WHERE THEM GIRLS AT,3,2012
WHITNEY HOUSTON,26,12,IT'S NOT RIGHT BUT IT'S OKAY,3,2012
SKRILLEX,27,22,SCARY MONSTERS AND NICE SPRITES,3,2012
KNIFE PARTY,28,9,INTERNET FRIENDS,3,2012
NERO,29,1,PROMISES,3,2012
EXAMPLE,30,5,MIDNIGHT RUN,3,2012
DEADMAU5,31,31,MATHS,3,2012
DJ FRESH,32,6,GOLD DUST,3,2012
CHEMICAL BROTHERS,33,1,GALVANIZE,3,2012
CALVIN HARRIS,34,2,BOUNCE,3,2012
MARTIN SOLVEIG,35,2,HELLO,3,2012
DAVID GUETTA,36,1,WHEN LOVE TAKES OVER,3,2012
DISCLOSURE,37,37,TENDERLY,3,2012
SKRILLEX,38,25,KYOTO,3,2012
YOLANDA BE COOL,39,1,WE NO SPEAK AMERICANO,3,2012
SAK NOEL,40,1,LOCA PEOPLE,3,2012
DAVID GUETTA,1,1,TITANIUM,4,2012
DAVID GUETTA,2,2,TURN ME ON,4,2012
DJ FRESH,3,1,HOT RIGHT NOW,4,2012
SWEDISH HOUSE MAFIA,4,4,GREYHOUND,4,2012
ALEXANDRA BURKE,5,1,ELEPHANT,4,2012
LMFAO,6,2,SEXY AND I KNOW IT,4,2012
LMFAO,7,7,SORRY FOR PARTY ROCKING,4,2012
B TRAITS,8,8,FEVER,4,2012
RIHANNA,9,1,WE FOUND LOVE,4,2012
LMFAO,10,1,PARTY ROCK ANTHEM,4,2012
AVICII,11,1,LEVELS,4,2012
DAVID GUETTA,12,2,WITHOUT YOU,4,2012
REDLIGHT,13,4,GET OUT MY HEAD,4,2012
SKRILLEX,14,14,BANGARANG,4,2012
CALVIN HARRIS,15,8,I'M NOT ALONE,4,2012
EMELI SANDE,16,1,HEAVEN,4,2012
ULTRABEAT,17,4,PRETTY GREEN EYES,4,2012
CHRIS BROWN,18,2,BEAUTIFUL PEOPLE,4,2012
BENNY BENASSI,19,6,CINEMA,4,2012
CALVIN HARRIS,20,1,FEEL SO CLOSE,4,2012
DJ FRESH,21,1,LOUDER,4,2012
MADEON,22,5,ICARUS,4,2012
NADIA ALI,23,7,RAPTURE,4,2012
CASCADA,24,14,EVERYTIME WE TOUCH,4,2012
SWEDISH HOUSE MAFIA,25,2,ANTIDOTE,4,2012
DAVID GUETTA,26,2,WHERE THEM GIRLS AT,4,2012
USHER TRIBUTE TEAM,27,27,CLIMAX,4,2012
SKRILLEX,28,6,BREAKN' A SWEAT,4,2012
SKRILLEX,29,22,SCARY MONSTERS AND NICE SPRITES,4,2012
KNIFE PARTY,30,9,INTERNET FRIENDS,4,2012
RUSKO,31,31,SOMEBODY TO LOVE,4,2012
LUCENZO,32,4,DANZA KUDURO,4,2012
FLO RIDA,33,1,CLUB CAN'T HANDLE ME,4,2012
MODESTEP,34,5,SUNLIGHT,4,2012
ALEXANDRA STAN,35,1,MR SAXOBEAT,4,2012
WYNTER GORDON,36,6,DIRTY TALK,4,2012
CALVIN HARRIS,37,2,BOUNCE,4,2012
YOLANDA BE COOL,38,1,WE NO SPEAK AMERICANO,4,2012
EXAMPLE,39,1,CHANGED THE WAY YOU KISS ME,4,2012
SPECIAL D,40,4,COME WITH ME,4,2012
CALVIN HARRIS,1,1,LET'S GO,5,2012
DAVID GUETTA,2,1,TITANIUM,5,2012
SWEDISH HOUSE MAFIA,3,3,GREYHOUND,5,2012
DAVID GUETTA,4,2,TURN ME ON,5,2012
LMFAO,5,2,SEXY AND I KNOW IT,5,2012
LMFAO,6,5,SORRY FOR PARTY ROCKING,5,2012
RIHANNA,7,1,WE FOUND LOVE,5,2012
DJ FRESH,8,1,HOT RIGHT NOW,5,2012
AVICII,9,1,LEVELS,5,2012
LMFAO,10,1,PARTY ROCK ANTHEM,5,2012
DAVID GUETTA,11,2,WITHOUT YOU,5,2012
BREATHE CAROLINA,12,3,BLACKOUT,5,2012
SKRILLEX,13,13,BANGARANG,5,2012
ALEXANDRA BURKE,14,1,ELEPHANT,5,2012
DUBSTEP RE-MIX SQUAD,15,15,TOO CLOSE,5,2012
REDLIGHT,16,4,GET OUT MY HEAD,5,2012
EMELI SANDE,17,1,HEAVEN,5,2012
KNIFE PARTY,18,9,INTERNET FRIENDS,5,2012
CHRIS BROWN,19,2,BEAUTIFUL PEOPLE,5,2012
SWEDISH HOUSE MAFIA,20,2,ANTIDOTE,5,2012
CALVIN HARRIS,21,1,FEEL SO CLOSE,5,2012
ADAM F,22,22,WHEN THE RAIN IS GONE,5,2012
CHASE,23,1,BLIND FAITH,5,2012
EXAMPLE,24,1,CHANGED THE WAY YOU KISS ME,5,2012
NADIA ALI,25,7,RAPTURE,5,2012
BENNY BENASSI,26,6,CINEMA,5,2012
ARTFUL DODGER,27,1,MOVIN' TOO FAST,5,2012
GEMINI,28,28,FIRE INSIDE,5,2012
DJ FRESH,29,1,LOUDER,5,2012
DAVID GUETTA,30,1,WHEN LOVE TAKES OVER,5,2012
YOLANDA BE COOL,31,1,WE NO SPEAK AMERICANO,5,2012
SKRILLEX,32,22,SCARY MONSTERS AND NICE SPRITES,5,2012
RIHANNA,33,8,WHERE HAVE YOU BEEN,5,2012
FLO RIDA,34,1,CLUB CAN'T HANDLE ME,5,2012
SKRILLEX,35,6,BREAKN' A SWEAT,5,2012
CHASE,36,2,END CREDITS,5,2012
EXAMPLE,37,1,KICKSTARTS,5,2012
ULTRABEAT,38,4,PRETTY GREEN EYES,5,2012
MASSIVE ATTACK,39,3,TEARDROP,5,2012
LUCENZO,40,4,DANZA KUDURO,5,2012
RIHANNA,1,1,WHERE HAVE YOU BEEN,6,2012
CALVIN HARRIS,2,1,LET'S GO,6,2012
SKRILLEX,3,3,BANGARANG,6,2012
DAVID GUETTA,4,1,TITANIUM,6,2012
MARTIN SOLVEIG,5,5,THE NIGHT OUT,6,2012
LMFAO,6,2,SEXY AND I KNOW IT,6,2012
DAVID GUETTA,7,2,TURN ME ON,6,2012
SWEDISH HOUSE MAFIA,8,3,GREYHOUND,6,2012
MATRIX,9,6,ALL I KNOW,6,2012
AVICII,10,6,SILHOUETTES,6,2012
RIHANNA,11,1,WE FOUND LOVE,6,2012
DJ FRESH,12,1,HOT RIGHT NOW,6,2012
LMFAO,13,1,PARTY ROCK ANTHEM,6,2012
AVICII,14,1,LEVELS,6,2012
LMFAO,15,5,SORRY FOR PARTY ROCKING,6,2012
LOREEN,16,16,EUPHORIA,6,2012
MASSIVE ATTACK,17,3,TEARDROP,6,2012
DONNA SUMMER,18,9,I FEEL LOVE,6,2012
SUB FOCUS,19,5,OUT THE BLUE,6,2012
DAVID GUETTA,20,2,WITHOUT YOU,6,2012
STEVE AOKI,21,21,BEAT DOWN,6,2012
CALVIN HARRIS,22,8,I'M NOT ALONE,6,2012
EMELI SANDE,23,1,HEAVEN,6,2012
NETSKY,24,24,COME ALIVE,6,2012
REDLIGHT,25,4,GET OUT MY HEAD,6,2012
SKRILLEX,26,14,MAKE IT BUN DEM,6,2012
KNIFE PARTY,27,9,INTERNET FRIENDS,6,2012
CALVIN HARRIS,28,1,FEEL SO CLOSE,6,2012
SWEDISH HOUSE MAFIA,29,2,ANTIDOTE,6,2012
CHRIS BROWN,30,2,BEAUTIFUL PEOPLE,6,2012
BENNY BENASSI,31,6,CINEMA,6,2012
DJ FRESH,32,1,LOUDER,6,2012
YOLANDA BE COOL,33,1,WE NO SPEAK AMERICANO,6,2012
MODESTEP,34,12,SHOW ME A SIGN,6,2012
MAJOR LAZER,35,35,GET FREE,6,2012
TIESTO,36,36,WE OWN THE NIGHT,6,2012
LUCENZO,37,4,DANZA KUDURO,6,2012
SKRILLEX,38,22,SCARY MONSTERS AND NICE SPRITES,6,2012
SKRILLEX,39,25,KYOTO,6,2012
FLO RIDA,40,1,CLUB CAN'T HANDLE ME,6,2012
RUDIMENTAL,1,1,FEEL THE LOVE,7,2012
RIHANNA,2,1,WHERE HAVE YOU BEEN,7,2012
USHER,3,2,SCREAM,7,2012
DJ FRESH,4,2,THE POWER,7,2012
DAVID GUETTA,5,1,TITANIUM,7,2012
SKRILLEX,6,3,BANGARANG,7,2012
LOREEN,7,2,EUPHORIA,7,2012
AVICII,8,5,SILHOUETTES,7,2012
CALVIN HARRIS,9,1,LET'S GO,7,2012
LMFAO,10,2,SEXY AND I KNOW IT,7,2012
RIHANNA,11,1,WE FOUND LOVE,7,2012
KNIFE PARTY,12,12,BONFIRE,7,2012
AVICII,13,1,LEVELS,7,2012
DEADMAU5,14,14,THE VELDT,7,2012
SWEDISH HOUSE MAFIA,15,3,GREYHOUND,7,2012
DJ FRESH,16,1,HOT RIGHT NOW,7,2012
WYNTER GORDON,17,6,DIRTY TALK,7,2012
DAVID GUETTA,18,2,TURN ME ON,7,2012
LMFAO,19,1,PARTY ROCK ANTHEM,7,2012
MAJOR LAZER,20,20,GET FREE,7,2012
MASSIVE ATTACK,21,21,UNFINISHED SYMPATHY,7,2012
CASCADA,22,22,SUMMER OF LOVE,7,2012
LMFAO,23,5,SORRY FOR PARTY ROCKING,7,2012
CALVIN HARRIS,24,1,FEEL SO CLOSE,7,2012
SEBASTIAN INGROSSO,25,4,CALLING,7,2012
KNIFE PARTY,26,9,INTERNET FRIENDS,7,2012
KNIFE PARTY,27,14,RAGE VALLEY,7,2012
DAVID GUETTA,28,2,WITHOUT YOU,7,2012
EXAMPLE,29,1,CHANGED THE WAY YOU KISS ME,7,2012
FLO RIDA,30,1,CLUB CAN'T HANDLE ME,7,2012
EMELI SANDE,31,1,HEAVEN,7,2012
CHASE,32,1,BLIND FAITH,7,2012
NETSKY,33,33,LOVE HAS GONE,7,2012
DAVID GUETTA,34,34,I CAN ONLY IMAGINE,7,2012
SWEDISH HOUSE MAFIA,35,2,ANTIDOTE,7,2012
CHRIS BROWN,36,2,BEAUTIFUL PEOPLE,7,2012
REDLIGHT,37,4,GET OUT MY HEAD,7,2012
SWEDISH HOUSE MAFIA,38,1,MIAMI 2 IBIZA,7,2012
MATRIX,39,6,ALL I KNOW,7,2012
DJ FRESH,40,1,LOUDER,7,2012
RUDIMENTAL,1,1,FEEL THE LOVE,8,2012
FAR EAST MOVEMENT,2,2,TURN UP THE LOVE,8,2012
DAVID GUETTA,3,2,I CAN ONLY IMAGINE,8,2012
RIHANNA,4,1,WHERE HAVE YOU BEEN,8,2012
CEDRIC GERVAIS,5,5,MOLLY,8,2012
USHER,6,2,SCREAM,8,2012
SKRILLEX,7,3,BANGARANG,8,2012
MADEON,8,8,FINALE,8,2012
DAVID GUETTA,9,1,TITANIUM,8,2012
LMFAO,10,2,SEXY AND I KNOW IT,8,2012
SWEDISH HOUSE MAFIA,11,3,GREYHOUND,8,2012
KNIFE PARTY,12,9,BONFIRE,8,2012
CALVIN HARRIS,13,1,LET'S GO,8,2012
DAVID GUETTA,14,2,TURN ME ON,8,2012
LOREEN,15,2,EUPHORIA,8,2012
DJ FRESH,16,1,HOT RIGHT NOW,8,2012
AVICII,17,1,LEVELS,8,2012
RIHANNA,18,1,WE FOUND LOVE,8,2012
DIZZEE RASCAL,19,1,BONKERS,8,2012
AVICII,20,5,SILHOUETTES,8,2012
LMFAO,21,1,PARTY ROCK ANTHEM,8,2012
DJ FRESH,22,2,THE POWER,8,2012
CHEMICAL BROTHERS,23,1,GALVANIZE,8,2012
UNDERWORLD,24,1,BORN SLIPPY NUXX,8,2012
CALVIN HARRIS,25,8,I'M NOT ALONE,8,2012
EMELI SANDE,26,1,HEAVEN,8,2012
SANDER VAN DOORN,27,27,NOTHING INSIDE,8,2012
KNIFE PARTY,28,9,INTERNET FRIENDS,8,2012
MAJOR LAZER,29,13,GET FREE,8,2012
LUCENZO,30,4,DANZA KUDURO,8,2012
IAN CAREY,31,22,AMNESIA,8,2012
CALVIN HARRIS,32,1,FEEL SO CLOSE,8,2012
LMFAO,33,5,SORRY FOR PARTY ROCKING,8,2012
SWEDISH HOUSE MAFIA,34,2,ANTIDOTE,8,2012
SWEET FEMALE ATTITUDE,35,1,FLOWERS,8,2012
SEBASTIAN INGROSSO,36,4,CALLING,8,2012
CHRIS BROWN,37,2,BEAUTIFUL PEOPLE,8,2012
KNIFE PARTY,38,14,RAGE VALLEY,8,2012
DAVID GUETTA,39,2,WITHOUT YOU,8,2012
DJ FRESH,40,1,LOUDER,8,2012
SAM,1,1,BOM BOM,9,2012
WILEY,2,1,HEATWAVE,9,2012
DEVLIN,3,3,WATCHTOWER,9,2012
CALVIN HARRIS,4,2,WE'LL BE COMING BACK,9,2012
PORTER ROBINSON,5,3,LANGUAGE,9,2012
REDLIGHT,6,3,LOST IN YOUR LOVE,9,2012
RUDIMENTAL,7,1,FEEL THE LOVE,9,2012
FAR EAST MOVEMENT,8,2,TURN UP THE LOVE,9,2012
SKRILLEX,9,3,BANGARANG,9,2012
RIHANNA,10,1,WHERE HAVE YOU BEEN,9,2012
AVICII,11,5,SILHOUETTES,9,2012
DAVID GUETTA,12,1,TITANIUM,9,2012
OTTO KNOWS,13,13,MILLION VOICES,9,2012
DIZZEE RASCAL,14,6,SCREAM,9,2012
LMFAO,15,2,SEXY AND I KNOW IT,9,2012
LOREEN,16,2,EUPHORIA,9,2012
USHER,17,2,SCREAM,9,2012
DJ FRESH,18,1,HOT RIGHT NOW,9,2012
DIZZEE RASCAL,19,1,BONKERS,9,2012
DAVID GUETTA,20,2,I CAN ONLY IMAGINE,9,2012
AVICII,21,1,LEVELS,9,2012
RIHANNA,22,1,WE FOUND LOVE,9,2012
SWEDISH HOUSE MAFIA,23,3,GREYHOUND,9,2012
DAVID GUETTA,24,2,TURN ME ON,9,2012
DRUMSOUND,25,9,THROUGH THE NIGHT,9,2012
MASSIVE ATTACK,26,3,TEARDROP,9,2012
CALVIN HARRIS,27,1,LET'S GO,9,2012
EMELI SANDE,28,1,HEAVEN,9,2012
LMFAO,29,1,PARTY ROCK ANTHEM,9,2012
KNIFE PARTY,30,9,BONFIRE,9,2012
RUSTIE,31,31,AFTER LIGHT,9,2012
LUCENZO,32,4,DANZA KUDURO,9,2012
TOM HANGS,33,33,BLESSED,9,2012
CALVIN HARRIS,34,1,FEEL SO CLOSE,9,2012
NEW ORDER,35,2,BLUE MONDAY,9,2012
REDLIGHT,36,4,GET OUT MY HEAD,9,2012
FATBOY SLIM,37,2,RIGHT HERE RIGHT NOW,9,2012
HADOUKEN,38,38,BAD SIGNAL,9,2012
SEBASTIAN INGROSSO,39,4,CALLING,9,2012
EXAMPLE,40,1,CHANGED THE WAY YOU KISS ME,9,2012
EXAMPLE,1,1,SAY NOTHING,10,2012
DAVID GUETTA,2,2,SHE WOLF,10,2012
DJ FRESH,3,3,THE FEELING,10,2012
SAM,4,1,BOM BOM,10,2012
OTTO KNOWS,5,4,MILLION VOICES,10,2012
WILEY,6,1,HEATWAVE,10,2012
DAVID GUETTA,7,3,PLAY HARD,10,2012
RUDIMENTAL,8,1,FEEL THE LOVE,10,2012
CALVIN HARRIS,9,2,WE'LL BE COMING BACK,10,2012
SKRILLEX,10,3,BANGARANG,10,2012
DAVID GUETTA,11,1,TITANIUM,10,2012
RIHANNA,12,1,WE FOUND LOVE,10,2012
SWEDISH HOUSE MAFIA,13,3,GREYHOUND,10,2012
PORTER ROBINSON,14,3,LANGUAGE,10,2012
DEADMAU5,15,15,PROFESSIONAL GRIEFERS,10,2012
RIHANNA,16,1,WHERE HAVE YOU BEEN,10,2012
LMFAO,17,2,SEXY AND I KNOW IT,10,2012
REDLIGHT,18,3,LOST IN YOUR LOVE,10,2012
AVICII,19,1,LEVELS,10,2012
SWEDISH HOUSE MAFIA,20,5,SAVE THE WORLD,10,2012
DJ FRESH,21,1,HOT RIGHT NOW,10,2012
AVICII,22,5,SILHOUETTES,10,2012
CHER,23,23,BELIEVE,10,2012
USHER,24,2,SCREAM,10,2012
KNIFE PARTY,25,9,BONFIRE,10,2012
DEVLIN,26,3,WATCHTOWER,10,2012
FAR EAST MOVEMENT,27,2,TURN UP THE LOVE,10,2012
DEADMAU5,28,14,THE VELDT,10,2012
DAVID GUETTA,29,2,TURN ME ON,10,2012
LMFAO,30,1,PARTY ROCK ANTHEM,10,2012
MADEON,31,8,FINALE,10,2012
LOREEN,32,2,EUPHORIA,10,2012
SKRILLEX,33,14,MAKE IT BUN DEM,10,2012
LUCENZO,34,4,DANZA KUDURO,10,2012
CALVIN HARRIS,35,1,LET'S GO,10,2012
KNIFE PARTY,36,19,CENTIPEDE,10,2012
DAVID GUETTA,37,2,WITHOUT YOU,10,2012
LENNY KRAVITZ,38,10,SUPERLOVE,10,2012
TNGHT,39,28,HIGHER GROUND,10,2012
MICHAEL GRAY,40,40,CAN'T WAIT FOR THE WEEKEND,10,2012
SWEDISH HOUSE MAFIA,1,1,DON'T YOU WORRY CHILD,11,2012
CALVIN HARRIS,2,1,SWEET NOTHING,11,2012
DISCLOSURE,3,3,LATCH,11,2012
DAVID GUETTA,4,1,SHE WOLF,11,2012
OTTO KNOWS,5,2,MILLION VOICES,11,2012
SWEDISH HOUSE MAFIA,6,5,SAVE THE WORLD,11,2012
USHER,7,2,SCREAM,11,2012
DAVID GUETTA,8,1,TITANIUM,11,2012
SWEDISH HOUSE MAFIA,9,3,GREYHOUND,11,2012
SAM,10,1,BOM BOM,11,2012
RUDIMENTAL,11,1,FEEL THE LOVE,11,2012
JULIO BASHMORE,12,12,AU SEVE,11,2012
SKRILLEX,13,3,BANGARANG,11,2012
MONSTA,14,14,HOLDIN' ON,11,2012
WILEY,15,1,HEATWAVE,11,2012
LMFAO,16,2,SEXY AND I KNOW IT,11,2012
CALVIN HARRIS,17,2,WE'LL BE COMING BACK,11,2012
RIHANNA,18,1,WE FOUND LOVE,11,2012
RIHANNA,19,1,WHERE HAVE YOU BEEN,11,2012
EMELI SANDE,20,1,HEAVEN,11,2012
CHRIS BROWN,21,17,DON'T WAKE ME UP,11,2012
AVICII,22,1,LEVELS,11,2012
SWEDISH HOUSE MAFIA,23,1,MIAMI 2 IBIZA,11,2012
IVAN GOUGH,24,24,IN MY MIND,11,2012
EXAMPLE,25,1,SAY NOTHING,11,2012
PORTER ROBINSON,26,3,LANGUAGE,11,2012
SWEDISH HOUSE MAFIA,27,2,ONE,11,2012
DAVID GUETTA,28,3,PLAY HARD,11,2012
NERO,29,29,WON'T YOU,11,2012
DJ FRESH,30,3,THE FEELING,11,2012
LMFAO,31,1,PARTY ROCK ANTHEM,11,2012
DAVID GUETTA,32,2,TURN ME ON,11,2012
SWEDISH HOUSE MAFIA,33,2,ANTIDOTE,11,2012
CALVIN HARRIS,34,1,LET'S GO,11,2012
ALESSO,35,35,YEARS,11,2012
SKRILLEX,36,14,MAKE IT BUN DEM,11,2012
CHASE,37,13,BIG MAN,11,2012
TOTALLY ENORMOUS EXTINCT,38,28,YOUR LOVE,11,2012
DJ FRESH,39,1,HOT RIGHT NOW,11,2012
DAVID GUETTA,40,2,WITHOUT YOU,11,2012
RUDIMENTAL,1,1,NOT GIVING IN,12,2012
SWEDISH HOUSE MAFIA,2,1,DON'T YOU WORRY CHILD,12,2012
WILEY,3,1,CAN YOU HEAR ME,12,2012
CALVIN HARRIS,4,1,SWEET NOTHING,12,2012
DISCLOSURE,5,3,LATCH,12,2012
SUB FOCUS,6,4,TIDAL WAVE,12,2012
RIHANNA,7,7,RIGHT NOW,12,2012
DJ FRESH,8,6,GOLD DUST,12,2012
LUDACRIS,9,9,REST OF MY LIFE,12,2012
OTTO KNOWS,10,2,MILLION VOICES,12,2012
DAVID GUETTA,11,1,SHE WOLF,12,2012
MONSTA,12,10,HOLDIN' ON,12,2012
SAM,13,1,BOM BOM,12,2012
EXAMPLE,14,7,CLOSE ENEMIES,12,2012
RUDIMENTAL,15,1,FEEL THE LOVE,12,2012
CALVIN HARRIS,16,6,DRINKING FROM THE BOTTLE,12,2012
CALVIN HARRIS,17,2,WE'LL BE COMING BACK,12,2012
JULIO BASHMORE,18,12,AU SEVE,12,2012
WILEY,19,1,HEATWAVE,12,2012
FAITHLESS,20,1,INSOMNIA,12,2012
DAVID GUETTA,21,1,TITANIUM,12,2012
RIHANNA,22,1,WE FOUND LOVE,12,2012
SKRILLEX,23,3,BANGARANG,12,2012
CHRIS BROWN,24,17,DON'T WAKE ME UP,12,2012
RIHANNA,25,1,WHERE HAVE YOU BEEN,12,2012
USHER,26,2,SCREAM,12,2012
SWEDISH HOUSE MAFIA,27,3,GREYHOUND,12,2012
EXAMPLE,28,1,SAY NOTHING,12,2012
CALVIN HARRIS,29,1,LET'S GO,12,2012
CALVIN HARRIS,30,1,FEEL SO CLOSE,12,2012
RIHANNA,31,31,JUMP,12,2012
SNEAKBO,32,9,ZIM ZIMMA,12,2012
LMFAO,33,2,SEXY AND I KNOW IT,12,2012
REDLIGHT,34,3,LOST IN YOUR LOVE,12,2012
DJ FRESH,35,1,HOT RIGHT NOW,12,2012
AVICII,36,1,LEVELS,12,2012
BURNS,37,33,LIES,12,2012
SWEDISH HOUSE MAFIA,38,5,SAVE THE WORLD,12,2012
PORTER ROBINSON,39,3,LANGUAGE,12,2012
CHASE,40,13,BIG MAN,12,2012
SWEDISH HOUSE MAFIA,1,1,DON'T YOU WORRY CHILD,1,2013
CALVIN HARRIS,2,1,SWEET NOTHING,1,2013
WILEY,3,1,CAN YOU HEAR ME,1,2013
ONE POUND FISH MAN,4,4,ONE POUND FISH,1,2013
DJ FRESH,5,2,GOLD DUST,1,2013
DISCLOSURE,6,3,LATCH,1,2013
SAM,7,1,BOM BOM,1,2013
CALVIN HARRIS,8,6,DRINKING FROM THE BOTTLE,1,2013
RUDIMENTAL,9,1,NOT GIVING IN,1,2013
SKRILLEX,10,3,BANGARANG,1,2013
RUDIMENTAL,11,1,FEEL THE LOVE,1,2013
BURNS,12,6,LIES,1,2013
WILEY,13,1,HEATWAVE,1,2013
SUB FOCUS,14,4,TIDAL WAVE,1,2013
DAVID GUETTA,15,1,TITANIUM,1,2013
DAVID GUETTA,16,1,SHE WOLF,1,2013
LMFAO,17,2,SEXY AND I KNOW IT,1,2013
OTTO KNOWS,18,2,MILLION VOICES,1,2013
DAVID GUETTA,19,11,JUST ONE LAST TIME,1,2013
CALVIN HARRIS,20,2,WE'LL BE COMING BACK,1,2013
RIHANNA,21,1,WE FOUND LOVE,1,2013
SWEDISH HOUSE MAFIA,22,3,GREYHOUND,1,2013
CHRIS BROWN,23,17,DON'T WAKE ME UP,1,2013
SKRILLEX,24,14,MAKE IT BUN DEM,1,2013
USHER,25,2,SCREAM,1,2013
DJ FRESH,26,1,HOT RIGHT NOW,1,2013
LUDACRIS,27,8,REST OF MY LIFE,1,2013
AVICII,28,1,LEVELS,1,2013
LMFAO,29,1,PARTY ROCK ANTHEM,1,2013
EMELI SANDE,30,1,HEAVEN,1,2013
CALVIN HARRIS,31,1,FEEL SO CLOSE,1,2013
RIHANNA,32,1,WHERE HAVE YOU BEEN,1,2013
SWEDISH HOUSE MAFIA,33,5,SAVE THE WORLD,1,2013
REDLIGHT,34,3,LOST IN YOUR LOVE,1,2013
CALVIN HARRIS,35,1,LET'S GO,1,2013
SWEDISH HOUSE MAFIA,36,1,MIAMI 2 IBIZA,1,2013
CALVIN HARRIS,37,2,BOUNCE,1,2013
KNIFE PARTY,38,9,BONFIRE,1,2013
EXAMPLE,39,1,SAY NOTHING,1,2013
JULIO BASHMORE,40,12,AU SEVE,1,2013
BINGO PLAYERS,1,1,GET UP,2,2013
CALVIN HARRIS,2,1,DRINKING FROM THE BOTTLE,2,2013
DAVID GUETTA,3,3,JUST ONE LAST TIME,2,2013
SWEDISH HOUSE MAFIA,4,1,DON'T YOU WORRY CHILD,2,2013
DIZZEE RASCAL,5,5,BASSLINE JUNKIE,2,2013
MATRIX,6,6,MAGNETIC EYES,2,2013
DISCLOSURE,7,3,LATCH,2,2013
DJ FRESH,8,2,GOLD DUST,2,2013
DROIDEKA,9,9,GET HYPER,2,2013
CALVIN HARRIS,10,1,SWEET NOTHING,2,2013
VATO GONZALEZ,11,4,NOT A SAINT,2,2013
SUB FOCUS,12,4,TIDAL WAVE,2,2013
WILEY,13,1,CAN YOU HEAR ME,2,2013
SKRILLEX,14,12,MAKE IT BUN DEM,2,2013
RUDIMENTAL,15,1,FEEL THE LOVE,2,2013
SKRILLEX,16,3,BANGARANG,2,2013
BURNS,17,6,LIES,2,2013
RUDIMENTAL,18,1,NOT GIVING IN,2,2013
ONE POUND FISH MAN,19,4,ONE POUND FISH,2,2013
DAVID GUETTA,20,1,TITANIUM,2,2013
EXAMPLE,21,7,CLOSE ENEMIES,2,2013
HADOUKEN,22,22,LEVITATE,2,2013
SAM,23,1,BOM BOM,2,2013
RIHANNA,24,1,WE FOUND LOVE,2,2013
OTTO KNOWS,25,2,MILLION VOICES,2,2013
LMFAO,26,2,SEXY AND I KNOW IT,2,2013
WILKINSON,27,27,NEED TO KNOW,2,2013
DAVID GUETTA,28,1,SHE WOLF,2,2013
AVICII,29,1,LEVELS,2,2013
MASSIVE ATTACK,30,3,TEARDROP,2,2013
FAITHLESS,31,1,INSOMNIA,2,2013
CALVIN HARRIS,32,2,WE'LL BE COMING BACK,2,2013
WILEY,33,1,HEATWAVE,2,2013
CALVIN HARRIS,34,1,LET'S GO,2,2013
WYNTER GORDON,35,6,DIRTY TALK,2,2013
SWEDISH HOUSE MAFIA,36,3,GREYHOUND,2,2013
CALVIN HARRIS,37,1,FEEL SO CLOSE,2,2013
CHRIS BROWN,38,17,DON'T WAKE ME UP,2,2013
CALVIN HARRIS,39,2,BOUNCE,2,2013
JULIO BASHMORE,40,12,AU SEVE,2,2013
BAAUER,1,1,HARLEM SHAKE,3,2013
AVICII,2,1,I COULD BE THE ONE,3,2013
DISCLOSURE,3,1,WHITE NOISE,3,2013
CALVIN HARRIS,4,1,DRINKING FROM THE BOTTLE,3,2013
DIZZEE RASCAL,5,4,BASSLINE JUNKIE,3,2013
BINGO PLAYERS,6,1,GET UP,3,2013
ZEDD,7,7,CLARITY,3,2013
SWEDISH HOUSE MAFIA,8,1,DON'T YOU WORRY CHILD,3,2013
EXAMPLE,9,9,PERFECT REPLACEMENT,3,2013
